3.998 1
4.01804 1
4.03808 1
4.05812 1
4.07816 1
4.0982 1
4.11824 1
4.13828 1
4.15832 1
4.17836 1
4.1984 1
4.21844 1
4.23848 1
4.25852 1
4.27856 1
4.2986 1
4.31864 1
4.33868 1
4.35872 1
4.37876 1
4.3988 1
4.41884 1
4.43888 1
4.45892 1
4.47896 1
4.499 1
4.51904 1
4.53908 1
4.55912 1
4.57916 1
4.5992 1
4.61924 1
4.63928 1
4.65932 1
4.67936 1
4.6994 1
4.71944 1
4.73948 1
4.75952 1
4.77956 1
4.7996 1
4.81964 1
4.83968 1
4.85972 1
4.87976 1
4.8998 1
4.91984 1
4.93988 1
4.95992 1
4.97996 1
5 1
