0.498998 0.519619
0.511022 0.530132
0.523046 0.540517
0.53507 0.550773
0.547094 0.560897
0.559118 0.570888
0.571142 0.580747
0.583166 0.590471
0.59519 0.600059
0.607214 0.609511
0.619238 0.618826
0.631263 0.628004
0.643287 0.637043
0.655311 0.645943
0.667335 0.654705
0.679359 0.663326
0.691383 0.671808
0.703407 0.680151
0.715431 0.688353
0.727455 0.696415
0.739479 0.704338
0.751503 0.712121
0.763527 0.719764
0.775551 0.727269
0.787575 0.734635
0.799599 0.741862
0.811623 0.748952
0.823647 0.755905
0.835671 0.762722
0.847695 0.769403
0.859719 0.775949
0.871743 0.782361
0.883768 0.78864
0.895792 0.794788
0.907816 0.800804
0.91984 0.80669
0.931864 0.812447
0.943888 0.818077
0.955912 0.823581
0.967936 0.828959
0.97996 0.834214
0.991984 0.839346
1.00401 0.844358
1.01603 0.84925
1.02806 0.854023
1.04008 0.858681
1.0521 0.863223
1.06413 0.867651
1.07615 0.871968
1.08818 0.876175
1.1002 0.880272
1.11222 0.884263
1.12425 0.888149
1.13627 0.891931
1.1483 0.895611
1.16032 0.89919
1.17234 0.902672
1.18437 0.906056
1.19639 0.909345
1.20842 0.912542
1.22044 0.915646
1.23246 0.918661
1.24449 0.921588
1.25651 0.924428
1.26854 0.927184
1.28056 0.929857
1.29259 0.932449
1.30461 0.934962
1.31663 0.937397
1.32866 0.939756
1.34068 0.942041
1.35271 0.944254
1.36473 0.946396
1.37675 0.948468
1.38878 0.950473
1.4008 0.952413
1.41283 0.954288
1.42485 0.9561
1.43687 0.957851
1.4489 0.959543
1.46092 0.961177
1.47295 0.962754
1.48497 0.964277
1.49699 0.965746
1.50902 0.967163
1.52104 0.96853
1.53307 0.969848
1.54509 0.971118
1.55711 0.972341
1.56914 0.97352
1.58116 0.974655
1.59319 0.975748
1.60521 0.976799
1.61723 0.977811
1.62926 0.978784
1.64128 0.97972
1.65331 0.980619
1.66533 0.981484
1.67735 0.982315
1.68938 0.983112
1.7014 0.983878
1.71343 0.984613
1.72545 0.985319
1.73747 0.985996
1.7495 0.986645
1.76152 0.987268
1.77355 0.987864
